Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Vinayagar Agaval,Bombay Sisters,Vinayagar Chathurti - Celebrations in Songs,"Bombay Sisters, Mahanadhi Shobana, Pushpavanam Kuppusamy",27-07-2017,2017,1,8,667186,667.186,11.11976667,FALSE,0,"carnatic,carnatic vocal,indian classical,tamil devotional",0.627,0.629,6,-6.487,1,0.0403,0.848,0,0.327,0.733,96.85,4,Tamil
Sri Venkateshwara Suprabhatham,M. S. Subbulakshmi,Sri Venkateshwara Suprabhatham,M. S. Subbulakshmi,03-06-1961,1961,1,1,1242280,1242.28,20.70466667,FALSE,0,"carnatic,carnatic vocal,indian classical",0.655,0.404,7,-7.33,1,0.48,0.965,0,0.404,0.771,100.65,4,Tamil
Kandha Sashti Kavacham,Sulamangalam Sisters,Kandha Sashti Kavacham And Sri Skandhaguru Kavacham,Sulamangalam Sisters,01-12-1972,1972,1,1,1223800,1223.8,20.39666667,FALSE,0,"carnatic vocal,tamil devotional",0.677,0.351,2,-16.1,0,0.0507,0.838,0,0.0978,0.715,117.438,4,Tamil
Sri Skandhaguru Kavacham,Sulamangalam Sisters,Kandha Sashti Kavacham And Sri Skandhaguru Kavacham,Sulamangalam Sisters,01-12-1972,1972,1,2,1341746,1341.746,22.36243333,FALSE,0,"carnatic vocal,tamil devotional",0.641,0.494,0,-8.186,1,0.0597,0.959,0,0.0706,0.667,116.713,3,Tamil
Mahishasura Mardhini,Sulamangalam Sisters,Mahishasura Mardhini & Other Devi Stothras,Sulamangalam Sisters,2008,2008,1,1,870144,870.144,14.5024,FALSE,0,"carnatic vocal,tamil devotional",0.687,0.724,6,-6.45,1,0.0312,0.813,0,0.114,0.96,128.211,4,Tamil
Gayatri Mantra,Shankar Mahadevan,Gayatri Mantra,Shankar Mahadevan,01-01-2006,2006,1,1,1188680,1188.68,19.81133333,FALSE,21,"desi hip hop,desi pop,filmi,modern bollywood",0.5,0.059,9,-13.556,1,0.0514,0.864,0,0.082,0.522,89.516,3,Tamil
"Sri Venkateswara Suprabhatham, Pt. 1","M. S. Subbulakshmi, Radha Viswanathan",Sri Venkateswara Suprabhatam Sanskrit,Various Artists,04-02-1999,1999,1,1,1234640,1234.64,20.57733333,FALSE,26,"carnatic,carnatic vocal,indian classical,carnatic vocal,indian classical",0.687,0.222,7,-12.722,1,0.73,0.985,4.24E-05,0.0979,0.769,101.555,1,Tamil
Kandha Shashti Kavacham - Language: Tamil; Genre: Murugan,Mahanadhi Shobana,Kandha Shashti Kavacham,Mahanadhi Shobana,01-01-1996,1996,1,1,1382600,1382.6,23.04333333,FALSE,42,tamil devotional,0.793,0.486,0,-8.285,1,0.0406,0.837,0,0.0863,0.82,116.937,4,Tamil
Kandha Mughangal - Language: Tamil; Genre: Murugan,Mahanadhi Shobana,Kandha Shashti Kavacham,Mahanadhi Shobana,01-01-1996,1996,1,2,388066,388.066,6.467766667,FALSE,23,tamil devotional,0.507,0.611,7,-7.711,1,0.0375,0.782,3.96E-06,0.31,0.698,89.827,4,Tamil
Ninaikkaadha Neramillai - Language: Tamil; Genre: Murugan,Mahanadhi Shobana,Kandha Shashti Kavacham,Mahanadhi Shobana,01-01-1996,1996,1,3,385200,385.2,6.42,FALSE,23,tamil devotional,0.61,0.587,2,-7.885,0,0.0368,0.79,1.69E-06,0.126,0.95,142.803,3,Tamil
Azhagaana Pazhani - Language: Tamil; Genre: Murugan,Mahanadhi Shobana,Kandha Shashti Kavacham,Mahanadhi Shobana,01-01-1996,1996,1,4,295493,295.493,4.924883333,FALSE,25,tamil devotional,0.49,0.615,9,-6.131,0,0.0873,0.864,4.16E-06,0.306,0.841,155.789,3,Tamil
Vithaara Mayilaeri - Language: Tamil; Genre: Murugan,Mahanadhi Shobana,Kandha Shashti Kavacham,Mahanadhi Shobana,01-01-1996,1996,1,5,266866,266.866,4.447766667,FALSE,27,tamil devotional,0.457,0.517,7,-7.434,1,0.0371,0.77,0,0.0907,0.755,154.308,3,Tamil
Aalilai Velazhagha - Language: Tamil; Genre: Murugan,Mahanadhi Shobana,Kandha Shashti Kavacham,Mahanadhi Shobana,01-01-1996,1996,1,6,364666,364.666,6.077766667,FALSE,20,tamil devotional,0.609,0.719,7,-7.208,1,0.0546,0.688,2.99E-06,0.145,0.914,94.829,4,Tamil
Harivarasanam,S. P. Balasubrahmanyam,"Daily Chanting Prayers, Vol. 3","S. P. Balasubrahmanyam, Myuzic Pandits",22-08-2016,2016,1,3,327193,327.193,5.453216667,FALSE,21,filmi,0.648,0.495,0,-8.06,1,0.056,0.728,0,0.192,0.82,140.917,3,Tamil
Om Namah Shivaya,S. P. Balasubrahmanyam,Lord Shiva,"S. P. Balasubrahmanyam, G. V. Atri, Ajay Warriar",28-07-2016,2016,1,11,895722,895.722,14.9287,FALSE,30,filmi,0.292,0.0206,3,-15.69,1,0.0371,0.756,0.000401,0.134,0.0346,108.182,1,Tamil
Annamalaiye,"S. P. Balasubrahmanyam, Manachanallur Giridharan",Andathiladanga Annamalaiye,"S. P. Balasubrahmanyam, Manachanallur Giridharan",14-01-2015,2015,1,4,246152,246.152,4.102533333,FALSE,19,filmi,0.425,0.409,8,-7.571,0,0.0375,0.67,0,0.134,0.401,179.708,3,Tamil
Arankanda Nalluril,"S. P. Balasubrahmanyam, Manachanallur Giridharan",Andathiladanga Annamalaiye,"S. P. Balasubrahmanyam, Manachanallur Giridharan",14-01-2015,2015,1,2,282019,282.019,4.700316667,FALSE,16,filmi,0.565,0.473,6,-6.653,1,0.0344,0.437,0,0.122,0.427,179.938,3,Tamil
Shree Hari Venkataramana Govinda,S. P. Balasubrahmanyam,Vishnu Sahasranamam Bhaja Govindam,"M. S. Subbulakshmi, S. P. Balasubrahmanyam",2015,2015,1,5,716170,716.17,11.93616667,FALSE,0,filmi,0.612,0.68,4,-5.188,1,0.0355,0.299,0,0.16,0.729,93.927,4,Tamil
Harivarasanam,S. P. Balasubrahmanyam,Harivarasanam - Single,S. P. Balasubrahmanyam,29-05-2014,2014,1,1,430120,430.12,7.168666667,FALSE,15,filmi,0.488,0.453,5,-7.484,1,0.0287,0.719,0,0.422,0.469,79.059,4,Tamil
Gayathiri Mntram in Sanskrit Chanting,S. P. Balasubrahmanyam,Gayathiri Mntram in Sanskrit Chanting,S. P. Balasubrahmanyam,01-01-2014,2014,1,1,3446857,3446.857,57.44761667,FALSE,14,filmi,0.687,0.245,9,-14.267,1,0.059,0.719,0,0.377,0.835,78.283,4,Tamil
SIVA OM NAMAH SIVAYAE,S. P. Balasubrahmanyam,SIVA OM NAMAH SIVAYAE,S. P. Balasubrahmanyam,2010,2010,1,1,733533,733.533,12.22555,FALSE,16,filmi,0.463,0.665,7,-5.858,1,0.0302,0.212,0,0.304,0.553,129.835,4,Tamil
Siva Om,S. P. Balasubrahmanyam,Siva Om Siva Om,S. P. Balasubrahmanyam,08-02-2004,2004,1,1,4353600,4353.6,72.56,FALSE,3,filmi,0.621,0.373,5,-10.22,1,0.0293,0.776,0,0.168,0.539,96.958,4,Tamil
Aayarpadi Maligaiyil,S. P. Balasubrahmanyam,Sri Krishna Ganam - Devotional Songs,Various Artists,25-06-2002,2002,1,6,271579,271.579,4.526316667,FALSE,20,filmi,0.515,0.379,5,-11.635,1,0.0779,0.914,1.46E-05,0.162,0.65,142.15,3,Tamil
Harivarasanam,K. J. Yesudas,Harivarasanam - Ayyappa Kannada Devotional Songs,"K. J. Yesudas, Rajkumar, S. P. Balasubrahmanyam",15-12-2016,2016,1,10,298814,298.814,4.980233333,FALSE,25,"filmi,mollywood",0.645,0.409,2,-11.976,0,0.0885,0.553,0,0.149,0.901,145.446,3,Tamil
Isaiyaai Thamizhaai,Sirkazhi Govindarajan,Agathiyar,Various Artists,31-12-1971,1971,1,7,200400,200.4,3.34,FALSE,21,"carnatic vocal,filmi,indian classical,tamil devotional",0.503,0.641,10,-10.564,0,0.101,0.905,0,0.604,0.949,106.283,4,Tamil
Jeya Jeya Sakthi,Vani Jairam,Durga Devi,Vani Jairam,27-01-2015,2015,1,5,375144,375.144,6.2524,FALSE,0,"classic kollywood,filmi",0.719,0.455,2,-9.382,1,0.0278,0.765,0,0.345,0.888,108.016,4,Tamil
Mahisaasura Mardhini In Tamil - Language: Tamil; Genre: Amman-Durga,Bombay Sisters,Mahisaasura Mardhini,Bombay Sisters,01-01-1995,1995,1,1,1098400,1098.4,18.30666667,FALSE,29,"carnatic,carnatic vocal,indian classical,tamil devotional",0.702,0.533,4,-10.649,1,0.0999,0.824,0,0.325,0.54,113.892,4,Tamil
Jeya Jeya Devi Durgadevi,Mahanadhi Shobana,"Bhakti, Vol. 1",Mahanadhi Shobana,16-03-2014,2014,1,5,381800,381.8,6.363333333,FALSE,30,tamil devotional,0.704,0.533,3,-9.153,1,0.0362,0.798,0,0.169,0.884,85.007,4,Tamil
"Eswariye (From ""Sri Nava Dhuraga Pamalai"")",R. Guru Ayyathurai,Durga Pooja - Tamil,Various Artists,19-09-2019,2019,1,7,307266,307.266,5.1211,FALSE,25,tamil devotional,0.316,0.927,2,-2.123,1,0.0807,0.735,0,0.354,0.644,72.424,4,Tamil
Anbe Sivamai,Meera Krishna,Durga Lakshmi Saraswathi,Various Artists,01-09-2005,2005,1,36,231366,231.366,3.8561,FALSE,25,tamil devotional,0.54,0.425,9,-9.062,0,0.0663,0.816,4.23E-06,0.255,0.875,175.823,4,Tamil
Pathathile,Priyadarshini,Kulasai Mutharamma,"Prabhakar, Priyadarshini",05-04-2012,2012,1,2,234880,234.88,3.914666667,FALSE,18,filmi,0.714,0.482,2,-7.115,1,0.0276,0.397,0,0.0709,0.704,99.988,4,Tamil
Mangala Navarathri,Mahanadhi Shobana,Durga Lakshmi Saraswathi,Various Artists,01-09-2005,2005,1,6,581120,581.12,9.685333333,FALSE,18,tamil devotional,0.778,0.57,10,-5.265,1,0.0316,0.813,0,0.264,0.873,140.048,4,Tamil
Iyangiri Nandini,Myuzic Pandits,Mahishasura Mardini,Myuzic Pandits,27-12-2019,2019,1,1,825040,825.04,13.75066667,FALSE,25,bhajan,0.864,0.57,5,-8.369,1,0.0371,0.366,0,0.107,0.841,119.981,4,Tamil
Thiruponn Kavacham - Language: Tamil; Genre: Ganesha,Unnikrishnan,Ganapathi Kaakka,Unnikrishnan,01-01-2001,2001,1,1,1252853,1252.853,20.88088333,FALSE,24,"filmi,tamil pop",0.787,0.534,3,-9.677,1,0.0449,0.6,0,0.0562,0.807,135.038,4,Tamil
Kaaka Kaaka Ganapathiye,Unnikrishnan,Kaaka Kaaka Ganapathiye,Unnikrishnan,28-01-2015,2015,1,1,604290,604.29,10.0715,FALSE,22,"filmi,tamil pop",0.627,0.477,2,-9.302,1,0.0419,0.641,0,0.212,0.827,82.456,4,Tamil
Pillaiyaar Kavacham - Language: Tamil; Genre: Ganesha,Krishnaraj,Pillaiyaar Kavacham,Krishnaraj,01-01-1997,1997,1,1,1489680,1489.68,24.828,FALSE,19,"filmi,tamil pop",0.722,0.467,7,-11.175,0,0.0409,0.582,0,0.0852,0.864,121.194,4,Tamil
Om Sivaya Nama,Unnikrishnan,Om Sivamae,Various Artists,10-01-2005,2005,1,5,554400,554.4,9.24,FALSE,35,"filmi,tamil pop",0.464,0.435,5,-11.472,0,0.0457,0.478,0,0.0855,0.649,87.085,4,Tamil
Sri Vinayaka Sirasasnamami,Ramu,Sri Vinayaka Manasasmarami - Single,Ramu,15-03-2013,2013,1,2,1192830,1192.83,19.8805,FALSE,5,telugu devotional,0.638,0.649,0,-6.584,1,0.0988,0.444,0,0.345,0.944,171.824,4,Tamil
Ullam Uruguthaiyaa,T. M. Soundararajan,Karpanai Endralum,T. M. Soundararajan,24-06-2019,2019,1,3,398720,398.72,6.645333333,FALSE,0,"classic kollywood,filmi",0.455,0.296,2,-9.956,0,0.0564,0.584,8.21E-06,0.325,0.74,166.617,3,Tamil
Thanga Mayam,Sirkazhi Govindarajan,Vinayagar - Murugan Songs,Sirkazhi Govindarajan,24-08-2000,2000,1,10,195425,195.425,3.257083333,FALSE,17,"carnatic vocal,filmi,indian classical,tamil devotional",0.57,0.612,3,-11.274,0,0.0333,0.963,0.5,0.0989,0.967,101.273,4,Tamil
Karpoora Nayagiye,L. R. Eswari,"Tamil Basic Devotional Songs, Vol. 1 & 2",Various Artists,31-12-1972,1972,1,1,201000,201,3.35,FALSE,23,"classic kollywood,filmi",0.409,0.422,7,-12.339,1,0.0774,0.979,0.00837,0.322,0.958,157.774,3,Tamil
Nee Allaal Deivamillai,Sirkazhi Govindarajan,Vinayagar - Murugan Songs,Sirkazhi Govindarajan,24-08-2000,2000,1,7,206524,206.524,3.442066667,FALSE,19,"carnatic vocal,filmi,indian classical,tamil devotional",0.432,0.546,9,-10.656,0,0.0355,0.879,0.000551,0.374,0.719,90.144,3,Tamil
Kaakkum Kadavul,Sirkazhi Govindarajan,Vinayagar - Murugan Songs,Sirkazhi Govindarajan,24-08-2000,2000,1,5,208744,208.744,3.479066667,FALSE,14,"carnatic vocal,filmi,indian classical,tamil devotional",0.515,0.615,2,-10.977,1,0.0584,0.842,0.0036,0.221,0.756,100.021,4,Tamil
Vinayagane Vinai Theerpavane,Sirkazhi Govindarajan,Vinayagar - Murugan Songs,Sirkazhi Govindarajan,24-08-2000,2000,1,1,184117,184.117,3.068616667,FALSE,29,"carnatic vocal,filmi,indian classical,tamil devotional",0.431,0.666,3,-9.957,1,0.076,0.816,0.122,0.377,0.651,96.105,4,Tamil
Ganapathiye Varuvaai,Sirkazhi Govindarajan,Vinayagar - Murugan Songs,Sirkazhi Govindarajan,24-08-2000,2000,1,2,202529,202.529,3.375483333,FALSE,26,"carnatic vocal,filmi,indian classical,tamil devotional",0.463,0.71,2,-10.862,1,0.0811,0.271,0.0498,0.0874,0.746,103.14,4,Tamil
Karpanai Endralum,T. M. Soundararajan,Muruga,T. M. Soundararajan,01-01-2011,2011,1,1,177253,177.253,2.954216667,FALSE,25,"classic kollywood,filmi",0.575,0.582,4,-6.574,0,0.0347,0.728,6.73E-05,0.233,0.819,98.437,4,Tamil
Ullam Uruguthaiyya,T. M. Soundararajan,Muruga,T. M. Soundararajan,01-01-2011,2011,1,3,364693,364.693,6.078216667,FALSE,24,"classic kollywood,filmi",0.596,0.487,2,-7.042,1,0.0308,0.657,0.000937,0.0773,0.761,87.62,3,Tamil
Kandhan Thiruneeraninthal,T. M. Soundararajan,Muruga,T. M. Soundararajan,01-01-2011,2011,1,4,177720,177.72,2.962,FALSE,15,"classic kollywood,filmi",0.587,0.575,1,-6.509,0,0.0415,0.779,0.0011,0.0987,0.962,95.802,4,Tamil
Sollaatha Naalillai,T. M. Soundararajan,Muruga,T. M. Soundararajan,01-01-2011,2011,1,5,187746,187.746,3.1291,FALSE,20,"classic kollywood,filmi",0.443,0.488,6,-6.585,0,0.0369,0.717,1.46E-05,0.11,0.891,89.744,4,Tamil
Muruganai Koopittu,T. M. Soundararajan,Muruga,T. M. Soundararajan,01-01-2011,2011,1,10,194440,194.44,3.240666667,FALSE,20,"classic kollywood,filmi",0.62,0.526,11,-7.907,1,0.0399,0.66,1.73E-05,0.102,0.891,104.617,4,Tamil
Azhagendra Sollukku,T. M. Soundararajan,Muruga,T. M. Soundararajan,01-01-2011,2011,1,16,343973,343.973,5.732883333,FALSE,22,"classic kollywood,filmi",0.334,0.594,9,-8.111,0,0.0529,0.749,3.93E-06,0.0733,0.919,185.257,3,Tamil
Jaya Jaya Devi,P. Susheela,Raksha Raksha Jagan Matha,P. Susheela,06-04-2001,2001,1,2,183613,183.613,3.060216667,FALSE,22,"classic tollywood,filmi",0.405,0.603,9,-9.777,1,0.0494,0.729,0.152,0.0883,0.858,76.256,4,Tamil
Raksha Raksha Jaganmatha,P. Susheela,Raksha Raksha Jagan Matha,P. Susheela,06-04-2001,2001,1,4,270693,270.693,4.51155,FALSE,21,"classic tollywood,filmi",0.456,0.614,7,-8.958,0,0.0354,0.768,0.00126,0.0711,0.73,76.755,4,Tamil
Mannaanalum,T. M. Soundararajan,Mannanalum,T. M. Soundararajan,01-12-1978,1978,1,1,248026,248.026,4.133766667,FALSE,14,"classic kollywood,filmi",0.422,0.503,7,-8.792,0,0.0278,0.673,5.27E-05,0.321,0.644,94.433,4,Tamil
Unnai Paadum,T. M. Soundararajan,Mannanalum,T. M. Soundararajan,01-12-1978,1978,1,2,299293,299.293,4.988216667,FALSE,15,"classic kollywood,filmi",0.392,0.613,5,-7.485,0,0.0361,0.763,8.98E-06,0.25,0.797,91.402,4,Tamil
Andru Ketpavan,T. M. Soundararajan,Mannanalum,T. M. Soundararajan,01-12-1978,1978,1,3,256200,256.2,4.27,FALSE,14,"classic kollywood,filmi",0.417,0.637,0,-7.714,0,0.0352,0.742,0,0.122,0.921,130.514,4,Tamil
Enakkum Idam,T. M. Soundararajan,Mannanalum,T. M. Soundararajan,01-12-1978,1978,1,5,289840,289.84,4.830666667,FALSE,19,"classic kollywood,filmi",0.51,0.577,7,-8.974,0,0.0541,0.625,0.00575,0.118,0.679,138.243,4,Tamil
Sri Venkatesha Suprabhatam - Traditional Version,Nithyasree Mahadevan,Sri Venkatesha Suprabhatam,Various Artists,01-01-2011,2011,1,1,1324546,1324.546,22.07576667,FALSE,26,"carnatic,carnatic vocal,filmi,indian classical",0.466,0.381,0,-9.751,1,0.0458,0.868,0,0.212,0.706,80.801,4,Tamil
Kaalai Illangathir,Sirkazhi Govindarajan,Tamil Devotional - Dr Seerkhazi S Govindrajan,Various Artists,31-12-2004,2004,1,7,380760,380.76,6.346,FALSE,11,"carnatic vocal,filmi,indian classical,tamil devotional",0.45,0.682,8,-8.275,1,0.0338,0.73,0.00634,0.465,0.845,89.912,4,Tamil
Chuzhi Pottu,Sirkazhi Govindarajan,Tamil Devotional - Dr Seerkhazi S Govindrajan,Various Artists,31-12-2004,2004,1,10,199813,199.813,3.330216667,FALSE,7,"carnatic vocal,filmi,indian classical,tamil devotional",0.359,0.404,7,-14.548,1,0.245,0.988,0.00322,0.236,0.574,59.875,4,Tamil
Sri Venkatesa Suprabhatam - Language: Tamil,Priya Sisters,Sri Venkatesa Suprabatham,Priya Sisters,2000,2000,1,1,1234386,1234.386,20.5731,FALSE,33,"carnatic,carnatic vocal,indian classical",0.567,0.29,8,-8.571,1,0.0788,0.807,0,0.0527,0.808,101.045,1,Tamil
"Kamalakucha (Sri Venkateswara Stotram) - From ""Ghibran's Spiritual Series""","Ghibran, Vinaya Karthik Rajan","Kamalakucha (Sri Venkateswara Stotram) [From ""Ghibran's Spiritual Series""]","Ghibran, Vinaya Karthik Rajan",09-10-2020,2020,1,1,278403,278.403,4.64005,FALSE,29,"desi hip hop,tamil pop",0.735,0.797,2,-3.134,1,0.041,0.808,0,0.0776,0.43,139.932,4,Tamil
Sri Venkatesam Manasasmarami,Ramu,Kaappatruvaye Sri Venkatesa,Ramu,25-01-2006,2006,1,1,1271687,1271.687,21.19478333,FALSE,34,telugu devotional,0.794,0.642,5,-6.786,1,0.0399,0.56,0,0.123,0.928,134.96,3,Tamil
Sri Govinda Namavali,Ramu,Kaappatruvaye Sri Venkatesa,Ramu,25-01-2006,2006,1,2,1198114,1198.114,19.96856667,FALSE,40,telugu devotional,0.651,0.519,0,-6.77,1,0.0909,0.767,0,0.337,0.802,171.74,4,Tamil
Thamarai Vaasa,Krishna Raj,Thirunaamam / Tamil Devotional,Various Artists,14-03-1989,1989,1,6,615546,615.546,10.2591,FALSE,18,tamil worship,0.602,0.66,5,-5.077,1,0.0343,0.78,0,0.346,0.779,87.854,4,Tamil
Annaamalai - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,S. P. Balasubrahmanyam,01-01-2000,2000,1,2,424720,424.72,7.078666667,FALSE,21,filmi,0.59,0.564,0,-8.258,0,0.048,0.677,0,0.179,0.721,93.588,4,Tamil
1008 Sivan Pottri - Language: Tamil,Mahanadhi Shobana,1008 Sivan Pottri,Mahanadhi Shobana,01-01-2005,2005,1,1,3908466,3908.466,65.1411,FALSE,32,tamil devotional,0.645,0.224,0,-9.04,1,0.0549,0.97,0,0.11,0.719,146.716,4,Tamil
Sivanae Unn Kailaaya - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,S. P. Balasubrahmanyam,01-01-2000,2000,1,1,393813,393.813,6.56355,FALSE,28,filmi,0.578,0.624,0,-7.622,0,0.135,0.591,0,0.159,0.861,126.567,4,Tamil
Siva Kavacham,Suchitra,Siva Kavasam & Thirupallieluchi,Suchitra & Priya,26-12-2005,2005,1,1,1229186,1229.186,20.48643333,FALSE,13,tamil pop,0.712,0.643,5,-6.686,1,0.0339,0.838,0,0.177,0.874,116.056,4,Tamil
Siva Suprabatham,Suchitra,Siva Kavasam & Thirupallieluchi,Suchitra & Priya,26-12-2005,2005,1,2,1243306,1243.306,20.72176667,FALSE,12,tamil pop,0.501,0.563,9,-5.485,1,0.0504,0.93,0,0.344,0.835,88.903,4,Tamil
Onbathu Kolum,T. L. Maharajan,Onbathu Kolum & Vinayagar Hits,Various Artists,19-05-2018,2018,1,1,790066,790.066,13.16776667,FALSE,41,classic kollywood,0.455,0.737,2,-3.964,1,0.0889,0.77,0,0.349,0.804,84.619,4,Tamil
Ganapathiyee,Sirkazhi Govindarajan,Vinayagar Murugan Songs,Dr Seerkazhi Govindarajan,22-06-2019,2019,1,1,207040,207.04,3.450666667,FALSE,40,"carnatic vocal,filmi,indian classical,tamil devotional",0.557,0.603,2,-8.419,1,0.0483,0.573,8.19E-06,0.0683,0.887,102.823,4,Tamil
Azhagellam Murugane,Soolamangalam Sisters,Arul Isai Thendral - Sulamangalam Sisters,Soolamangalam Sisters,30-12-1970,1970,1,6,189120,189.12,3.152,FALSE,34,"carnatic vocal,indian classical",0.524,0.636,0,-7.238,0,0.034,0.782,0.0535,0.0662,0.827,153.114,4,Tamil
Sivanae Unn Kailaaya,S. P. Balasubrahmanyam,Sivam,S. P. Balasubrahmanyam,01-10-2000,2000,1,1,390211,390.211,6.503516667,FALSE,22,filmi,0.564,0.649,0,-7.429,0,0.161,0.4,0,0.2,0.86,127.328,4,Tamil
Annamalai,S. P. Balasubrahmanyam,Sivam,S. P. Balasubrahmanyam,01-10-2000,2000,1,2,421572,421.572,7.0262,FALSE,28,filmi,0.554,0.6,0,-7.884,0,0.0612,0.463,0,0.196,0.701,93.498,4,Tamil
Vaakku Tharum,Sirkazhi Govindarajan,Ganapathy Ganangal,Sirkazhi Govindarajan,01-12-1998,1998,1,2,267479,267.479,4.457983333,FALSE,16,"carnatic vocal,filmi,indian classical,tamil devotional",0.474,0.564,7,-9.904,1,0.0477,0.847,0.0875,0.107,0.799,96.131,4,Tamil
Muruga Un Paattellam,Sirkazhi Govindarajan,Varam Tharuvai,Sirkazhi Govindarajan,01-12-1962,1962,1,1,275920,275.92,4.598666667,FALSE,14,"carnatic vocal,filmi,indian classical,tamil devotional",0.393,0.47,7,-12.923,1,0.0534,0.743,0,0.258,0.818,92.229,4,Tamil
Muthamizhum Arulvai,Sirkazhi Govindarajan,Ganapathy Ganangal,Sirkazhi Govindarajan,01-12-1998,1998,1,3,195007,195.007,3.250116667,FALSE,14,"carnatic vocal,filmi,indian classical,tamil devotional",0.421,0.606,9,-10.76,1,0.0622,0.971,0.244,0.271,0.793,90.998,4,Tamil
Geethai Sonna,Sirkazhi Govindarajan,Thirumaal Geethangal,Sirkazhi Govindarajan,01-12-2003,2003,1,5,289280,289.28,4.821333333,FALSE,12,"carnatic vocal,filmi,indian classical,tamil devotional",0.447,0.466,2,-15.734,1,0.0831,0.983,4.62E-05,0.102,0.581,105.847,4,Tamil
Kandavartham Manamurukkum,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,1,301013,301.013,5.016883333,FALSE,11,"carnatic vocal,filmi,indian classical,tamil devotional",0.657,0.659,9,-6.406,1,0.223,0.73,9.75E-06,0.255,0.813,83.369,4,Tamil
Aanai Mugathaan,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,2,267040,267.04,4.450666667,FALSE,10,"carnatic vocal,filmi,indian classical,tamil devotional",0.483,0.801,2,-6.644,1,0.382,0.788,0.000757,0.36,0.572,75.232,4,Tamil
Aavi Kudiyirukkum,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,3,288573,288.573,4.80955,FALSE,10,"carnatic vocal,filmi,indian classical,tamil devotional",0.661,0.495,4,-9.525,0,0.164,0.764,0,0.167,0.703,159.475,4,Tamil
Kaalathai Uruvakkum,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,4,297213,297.213,4.95355,FALSE,8,"carnatic vocal,filmi,indian classical,tamil devotional",0.506,0.673,9,-6.484,1,0.219,0.699,0,0.353,0.77,171.512,4,Tamil
Mathuram Pazhagiya,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,5,281386,281.386,4.689766667,FALSE,7,"carnatic vocal,filmi,indian classical,tamil devotional",0.534,0.53,7,-6.312,1,0.21,0.715,0,0.3,0.625,157.622,4,Tamil
Arimugam Seithavan,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,6,240133,240.133,4.002216667,FALSE,9,"carnatic vocal,filmi,indian classical,tamil devotional",0.459,0.675,7,-8.337,1,0.449,0.818,0,0.168,0.6,164.344,4,Tamil
Oorukkellam Avalthaan,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,7,207266,207.266,3.454433333,FALSE,7,"carnatic vocal,filmi,indian classical,tamil devotional",0.549,0.634,9,-8.983,1,0.349,0.787,0,0.09,0.506,82.722,4,Tamil
Agilaanda Eswariye,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,8,192706,192.706,3.211766667,FALSE,7,"carnatic vocal,filmi,indian classical,tamil devotional",0.498,0.722,9,-8.448,1,0.606,0.749,0,0.296,0.541,176.268,4,Tamil
Thaamarai Malargal Aaru,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,9,223453,223.453,3.724216667,FALSE,9,"carnatic vocal,filmi,indian classical,tamil devotional",0.716,0.491,2,-8.818,1,0.168,0.873,0,0.323,0.803,124.917,4,Tamil
Ishtamana Deivame,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,10,198266,198.266,3.304433333,FALSE,8,"carnatic vocal,filmi,indian classical,tamil devotional",0.581,0.321,3,-10.553,1,0.401,0.857,0,0.132,0.463,181.416,3,Tamil
Theeratha Vinaitheerkkum,Sirkazhi Govindarajan,Deiva Thiruppadalgal,Sirkazhi Govindarajan,31-12-2004,2004,1,11,201026,201.026,3.350433333,FALSE,7,"carnatic vocal,filmi,indian classical,tamil devotional",0.455,0.586,10,-10.692,1,0.122,0.985,4.79E-05,0.446,0.671,86.842,3,Tamil
