Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Sita Ram Charit Ati Pawan,Ravindra Jain,Ramayan Original Songs,Ravindra Jain,13-05-2020,2020,1,11,58120,58.12,0.968666667,FALSE,15,"bhajan,jain bhajan",0.441,0.673,0,-6.915,1,0.0492,0.182,0,0.324,0.927,86.426,4,Hindi
Durga Hai Meri Maa,"Mahendra Kapoor, Minoo Purushottam",Kranti (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,23-11-1980,1980,1,10,237213,237.213,3.95355,FALSE,11,"classic bollywood,filmi,ghazal",0.461,0.722,4,-7.828,1,0.0404,0.784,0,0.544,0.584,93.805,4,Hindi
Aisi Laagi Lagan,Anup Jalota,Bhajan Samrat Anup Jalota,Anup Jalota,16-09-2011,2011,1,10,466860,466.86,7.781,FALSE,27,"bhajan,classic bollywood,filmi,ghazal",0.729,0.602,10,-10.323,0,0.13,0.171,0,0.0568,0.869,147.998,3,Hindi
Shree Krishna,Jaya Kishori Ji,"Sanwariya, Vol. 5",Jaya Kishori Ji,14-11-2017,2017,1,10,593099,593.099,9.884983333,FALSE,29,Unknown,0.552,0.625,2,-12.294,0,0.0358,0.668,0,0.381,0.935,153.991,4,Hindi
Mangal Bhavan Amangal Haari Sitaram Charit,Anand Kumar C.,Ramayan Bhajan - Baal Kaand,"Ravindra Jain, Jaidev",01-01-2007,2007,1,2,72023,72.023,1.200383333,FALSE,28,Unknown,0.422,0.219,8,-23.277,0,0.0373,0.866,0,0.324,0.89,161.235,4,Hindi
Main to Arti Utaroon Re,Usha Mangeshkar,Jai Santoshi Maa (Original Motion Picture Soundtrack),C. Arjun,01-12-1975,1975,1,3,391400,391.4,6.523333333,FALSE,0,"classic bollywood,filmi,ghazal",0.42,0.419,2,-18.793,0,0.0567,0.795,0.00784,0.0744,0.947,155.327,3,Hindi
Chalo Bulawa Aaya Hai,"Narendra Chanchal, Asha Bhosle, Mahendra Kapoor, Laxmikant–Pyarelal",Avtaar,Laxmikant–Pyarelal,03-11-1983,1983,1,4,514719,514.719,8.57865,FALSE,38,"bhajan,classic bollywood,filmi,chutney,classic bollywood,desi pop,filmi,sufi,classic bollywood,filmi,ghazal,classic bollywood,filmi",0.275,0.663,1,-11.239,0,0.0579,0.452,0,0.123,0.736,89.079,4,Hindi
Ganpati Aarti - Amitabh Bachchan,Amitabh Bachchan,Sarkar 3 (Original Motion Picture Soundtrack),"Ravi Shankar, Niladri Kumar, Rohan Vinayak",03-05-2017,2017,1,2,243995,243.995,4.066583333,FALSE,47,"classic bollywood,filmi,ghazal",0.449,0.784,1,-8.124,1,0.0559,0.79,0.133,0.0894,0.327,105.106,3,Hindi
"Subah Subah Le Shiv Ka Naam (From ""Shiv Mahima"")",Hariharan,Hariharan Shiv Bhajans,Hariharan,15-12-2016,2016,1,5,376600,376.6,6.276666667,FALSE,28,"filmi,ghazal,tamil pop",0.361,0.317,3,-14.466,1,0.0338,0.975,2.12E-06,0.111,0.269,104.211,4,Hindi
Shyam Chudi Bechne Aaya,Tripti Shakya,Kabhi Ram Banke Kabhi Shyam Banke,Tripti Shakya,05-06-2000,2000,1,1,379300,379.3,6.321666667,FALSE,38,bhajan,0.6,0.868,6,-4.77,1,0.0765,0.631,3.88E-06,0.404,0.964,92.522,4,Hindi
Kabhi Ram Banke Kabhi Shyam Banke,Tripti Shakya,Kabhi Ram Banke Kabhi Shyam Banke,Tripti Shakya,05-06-2000,2000,1,2,499013,499.013,8.316883333,FALSE,35,bhajan,0.562,0.65,6,-10.185,0,0.0614,0.378,1.18E-05,0.113,0.96,91.49,4,Hindi
"Tu Pyar Ka Sagar Hai - From ""Seema""",Manna Dey,Tu Pyar Ka Sagar Hai: Manna Dey,Manna Dey,01-11-2013,2013,1,9,253910,253.91,4.231833333,FALSE,0,"classic bollywood,filmi,ghazal,modern bollywood,rabindra sangeet",0.37,0.163,3,-15.296,0,0.0326,0.917,0.0461,0.135,0.488,97.501,4,Hindi
Raghupati Raghav Raja Ram,"Mahendra Kapoor, Manhar Udhas",Purab Aur Pachim (Original Motion Picture Soundtrack),Kalyanji-Anandji,01-12-1970,1970,1,8,173626,173.626,2.893766667,FALSE,0,"classic bollywood,filmi,ghazal,classic bollywood,filmi,ghazal",0.445,0.321,0,-13.559,1,0.0632,0.973,0,0.0993,0.348,85.651,4,Hindi
Chalo Shiv Shankar Ke Mandir Mein Bhakton,Vipin Sachdeva,Shiv Aradhana Vol-1,Vipin Sachdeva,06-06-1991,1991,1,1,406473,406.473,6.77455,FALSE,21,bhajan,0.374,0.563,1,-9.593,0,0.034,0.886,1.31E-06,0.199,0.648,150.257,4,Hindi
Achyutam Keshavam Krishna Damodaram,Suresh Wadkar,Sri Krishna Bhajan (Original),Suresh Wadkar,20-07-2020,2020,1,1,569423,569.423,9.490383333,FALSE,40,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.713,0.473,7,-12.074,0,0.0649,0.186,0,0.167,0.653,89.995,4,Hindi
Mera Aapki Kripa Se,Bhaiya Krishan Das Ji,Baanke Bihari Ke Nayna Kajraare Vol-5,Bhaiya Krishan Das Ji,09-05-2003,2003,1,5,540881,540.881,9.014683333,FALSE,41,Unknown,0.427,0.798,11,-11.113,1,0.0669,0.557,9.43E-06,0.0728,0.741,139.073,4,Hindi
Sukh Ke Sab Sathi,Bipin Sachdeva,"Itni Shakti Humey Dena Daata, Vol. 3","Anup Jalota, Sadhana Sargam, Bipin Sachdeva",15-07-2016,2016,1,1,362382,362.382,6.0397,FALSE,1,bhajan,0.449,0.722,8,-5.745,0,0.0434,0.626,0,0.0733,0.743,83.928,4,Hindi
Tan Man Dhan Shriji Na Charno Ma,Sachin Limaye,"Shrinathji Adhik Maas, Pt. 2 (Tan Man Dhan Shrinathji)",Various Artists,13-06-2018,2018,1,1,373592,373.592,6.226533333,FALSE,30,bhajan,0.593,0.574,11,-7.775,1,0.0406,0.493,2.74E-06,0.1,0.742,81.962,4,Hindi
Chaupayan Ramayan,Jaspal Singh,Geet Gata Chal (Original Motion Picture Soundtrack),Ravindra Jain,31-12-1975,1975,1,1,209293,209.293,3.488216667,FALSE,22,"classic bollywood,classic punjabi pop,filmi",0.308,0.46,1,-13.437,0,0.037,0.643,0,0.608,0.646,78.962,4,Hindi
Mahalakshmi Mantra,Lalitya Munshaw,Laxmi Pooja,"Lalitya Munshaw, Shashikant Vyas",11-11-2020,2020,1,1,313476,313.476,5.2246,FALSE,39,"bhajan,gujarati garba,gujarati pop",0.669,0.593,8,-6.89,1,0.0296,0.844,0.000472,0.0772,0.582,123.043,4,Hindi
Bhagat Ke Vash Mein Hai Bhagwan,Jagjit,Top 5 Hare Krishna Songs (Popular Bhajans),Jagjit,11-11-2016,2016,1,1,1006434,1006.434,16.7739,FALSE,36,ghazal,0.693,0.597,5,-8.831,0,0.0717,0.633,0,0.113,0.645,130.095,4,Hindi
Achyutashtakam,"G Gayathri Devi, S. Saindhavi, Priya, R. Shruti",Holy Chants On Vishnu And Mahalakshmi,"Stephen Devassy, Nandu R. Kartha",01-01-2008,2008,1,2,420127,420.127,7.002116667,FALSE,32,Unknown,0.726,0.599,7,-10.771,1,0.0326,0.0218,0.00694,0.122,0.154,96.009,4,Hindi
Guru Meri Pooja,Anil Hanslas,Bhakti Ke Rang Anil Hanslas Ke Sang,Anil Hanslas,04-04-2015,2015,1,8,1024415,1024.415,17.07358333,FALSE,28,bhajan,0.573,0.466,8,-8.972,1,0.042,0.459,2.20E-06,0.0485,0.713,121.063,4,Hindi
Ram Stuti - Shri Ram Chandra Kripalu Bhajman,Vidhi Sharma,Ram Stuti (Shri Ram Chandra Kripalu Bhajman),Vidhi Sharma,18-12-2013,2013,1,1,384235,384.235,6.403916667,FALSE,39,"indian folk,mantra",0.687,0.819,8,-3.356,1,0.0231,0.441,5.20E-06,0.11,0.501,99.989,1,Hindi
Bigdi Meri Bana De,Lakhbir Singh Lakkha,Beta Bulaye,Lakhbir Singh Lakkha,01-03-1998,1998,1,6,628151,628.151,10.46918333,FALSE,43,bhajan,0.418,0.576,0,-12.467,0,0.162,0.638,0,0.332,0.713,80.464,4,Hindi
Sheesh Gang Ardhang Parvati,Lakhbir Singh Lakkha,Top Shivratri Bhajans Vol-7,Various Artists,02-03-2019,2019,1,5,290900,290.9,4.848333333,FALSE,18,bhajan,0.712,0.814,1,-5.865,1,0.0485,0.696,0,0.0882,0.942,83.938,4,Hindi
Ambe Tu Hai Jagdambe Kaali,Lakhbir Singh Lakkha,Pyara Saja Hai Tera Dwar Bhawani,Lakhbir Singh Lakkha,01-10-1997,1997,1,7,416310,416.31,6.9385,FALSE,39,bhajan,0.565,0.851,0,-5.037,0,0.0379,0.651,0,0.409,0.814,90.853,4,Hindi
Amrit Ki Barse Badariya,Lakhbir Singh Lakkha,Pyara Saja Hai Tera Dwar Bhawani,Lakhbir Singh Lakkha,01-10-1997,1997,1,6,408177,408.177,6.80295,FALSE,31,bhajan,0.502,0.936,1,-3.064,1,0.124,0.56,0,0.324,0.756,128.093,4,Hindi
Hanuman Tumhara Kya Kehna,Lakhbir Singh Lakkha,Ram Na Milenge Hanuman Ke Bina,Lakhbir Singh Lakkha,18-09-2000,2000,1,7,521333,521.333,8.688883333,FALSE,32,bhajan,0.738,0.623,10,-12.618,1,0.0688,0.61,0,0.228,0.845,112.976,4,Hindi
Dooja Koi Dwar Na Dikhe,Lakhbir Singh Lakkha,Sundar Saja Hai Dwara,Lakhbir Singh Lakkha,15-09-2008,2008,1,6,447787,447.787,7.463116667,FALSE,20,bhajan,0.599,0.887,0,-3.245,0,0.053,0.68,4.27E-06,0.482,0.863,94.981,4,Hindi
Prabhuji tum chandan hum pani,Anup Jalota,Popular Bhajans,Anup Jalota,21-08-2012,2012,1,7,556173,556.173,9.26955,FALSE,0,"bhajan,classic bollywood,filmi,ghazal",0.583,0.604,1,-8.855,1,0.0513,0.245,0,0.0554,0.827,86.762,4,Hindi
Sindoor Lal Chadhayo,Pranita,Ganpati Aaye Dwar - Ganesh Chaturthi Special,Various Artists,04-09-2018,2018,1,2,120215,120.215,2.003583333,FALSE,0,Unknown,0.585,0.544,1,-4.115,1,0.0391,0.85,0,0.166,0.726,173.975,3,Hindi
Deva Shree Ganesha,"Ajay-Atul, Ajay Gogavale",Agneepath (Original Motion Picture Soundtrack),Ajay-Atul,16-12-2011,2011,1,6,356826,356.826,5.9471,FALSE,57,"desi hip hop,desi pop,filmi,modern bollywood,desi pop,filmi,modern bollywood",0.34,0.96,1,-5.427,1,0.0802,0.238,4.32E-06,0.0378,0.475,150.04,4,Hindi
"Gajanana (From ""Bajirao Mastani"")",Sukhwinder Singh,Bajirao Mastani (Original Motion Picture Soundtrack),"Sanjay Leela Bhansali, Shreyas Puranik",25-11-2015,2015,1,10,217101,217.101,3.61835,FALSE,33,"classic bollywood,desi hip hop,desi pop,filmi,modern bollywood",0.634,0.869,4,-2.239,0,0.0357,0.229,0,0.244,0.435,107.982,4,Hindi
Sukhakarta Dukhaharta,Shankar Mahadevan,Tu Sukhakarta,Various Artists,04-09-2018,2018,1,7,140236,140.236,2.337266667,FALSE,35,"desi hip hop,desi pop,filmi,modern bollywood",0.704,0.618,6,-7.426,1,0.0258,0.375,0,0.0766,0.939,94.999,3,Hindi
Ye Dwara Maa Ka Dwara,Sonu Nigam,Halwa Poori Baatenge,"Sonu Nigam, Babul Supriyo",30-09-1994,1994,1,1,428509,428.509,7.141816667,FALSE,3,"desi pop,filmi,modern bollywood",0.499,0.693,7,-9.924,1,0.0795,0.867,0.000498,0.172,0.892,80.589,4,Hindi
Maa Durga Ne Sabko Sahara Hai Diya,Sonu Nigam,Halwa Poori Baatenge,"Sonu Nigam, Babul Supriyo",30-09-1994,1994,1,7,237511,237.511,3.958516667,FALSE,2,"desi pop,filmi,modern bollywood",0.528,0.452,0,-11.241,0,0.0336,0.959,0.00107,0.168,0.732,94.195,4,Hindi
Dware Chaliye Maiya Ke,Lakhbir Singh Lakkha,Pyara Saja Hai Tera Dwar Bhawani,Lakhbir Singh Lakkha,01-10-1997,1997,1,2,303937,303.937,5.065616667,FALSE,29,bhajan,0.671,0.941,10,-3.138,1,0.0747,0.623,0,0.719,0.903,123.575,4,Hindi
"Pyara Saja Hai Tera Dwar (From ""Pyara Saja Hai Tera Dwar Bhawani"")",Lakhbir Singh Lakkha,Top Navratri Bhajans Vol-7,Various Artists,29-09-2019,2019,1,7,402070,402.07,6.701166667,FALSE,4,bhajan,0.647,0.707,1,-10.636,1,0.0616,0.577,0,0.0692,0.964,121.937,4,Hindi
Shree Guru Charan Saroj Raj Jai Hanuman Gyangun,Roop Kumar Rathod,Shree Hanuman Chalisa Hanuman Ashtak,Roop Kumar Rathod,10-11-2009,2009,1,1,542160,542.16,9.036,FALSE,32,"classic bollywood,desi pop,filmi,modern bollywood,sufi",0.413,0.613,5,-6.567,1,0.0353,0.401,0,0.0905,0.587,98.665,4,Hindi
Kabhi Ram Banke Kabhi Sham Banke,Anjali Jain,Kabhi Ram Banke Kabhi Sham Banke,Anjali Jain,01-11-2003,2003,1,1,468427,468.427,7.807116667,FALSE,32,"bhajan,jain bhajan",0.568,0.521,11,-11.997,0,0.0551,0.576,0.00289,0.347,0.881,88.337,4,Hindi
Shree RamcHandra Krupalu,Satish Dehra,Shri Hanuman Chalisha,Satish Dehra,25-03-2002,2002,1,5,410853,410.853,6.84755,FALSE,41,"bhajan,gujarati garba",0.409,0.374,1,-12.22,1,0.0409,0.762,0,0.0613,0.655,93.035,4,Hindi
Meri Maiya Ne,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,1,457746,457.746,7.6291,FALSE,38,"bhajan,classic bollywood,filmi",0.503,0.624,5,-10.374,0,0.0781,0.505,0,0.297,0.964,90.773,4,Hindi
Ambe Tu Hai Jagdambe Kali,Narendra Chanchal,Aartiyan Vol-9,Narendra Chanchal,01-09-1996,1996,1,9,268586,268.586,4.476433333,FALSE,43,"bhajan,classic bollywood,filmi",0.657,0.654,1,-8.252,0,0.0339,0.576,0,0.0631,0.915,86.933,4,Hindi
Wo Hai Jag Se Bemisaal,Lakhbir Singh Lakkha,Pyara Saja Hai Tera Dwar Bhawani,Lakhbir Singh Lakkha,01-10-1997,1997,1,5,471975,471.975,7.86625,FALSE,30,bhajan,0.575,0.821,1,-4.066,1,0.0866,0.686,0,0.22,0.787,92.415,4,Hindi
"Chanting the Sacred Mantra Om - Extended Meditation On the 7 Chakras, Exploring the Inner Universe (Improvisation With Harmonies Version)",Music for Deep Meditation,"Chanting Om - Meditation On the 7 Chakras (Improv With Harmonies Version) & Savasana Sound Bath Therapy, the Science of Nada Yoga",Music for Deep Meditation,08-11-2010,2010,1,1,1546000,1546,25.76666667,FALSE,34,meditation,0.0653,0.0756,0,-25.53,1,0.0405,0.98,0.981,0.111,0.0338,66.979,4,Hindi
Shiva Manas Puja,Singers of the Art of Living,Sacred Chants of Shiva,Craig Pruess and the Singers of the Art of Living,01-01-2000,2000,1,1,358093,358.093,5.968216667,FALSE,42,kirtan,0.254,0.136,5,-14.975,1,0.0357,0.954,1.80E-06,0.0593,0.152,132.873,4,Hindi
Om Chant For Morning Meditation,Lata Mangeshkar,Om - Chantings,"Lata Mangeshkar, Jagjit Singh",11-10-2013,2013,1,1,1869878,1869.878,31.16463333,FALSE,35,"classic bollywood,desi pop,filmi",0.0606,0.0994,1,-14.642,1,0.0411,0.977,0.0152,0.0853,0.0527,62.466,4,Hindi
Hare Rama Hare Krishna,"Suresh Wadkar, Uttam Jain, Priya Shankar, Kumar Vishu, Vipin Sachdeva","Dhun, Vol. 1",Various Artists,2013,2013,1,4,229877,229.877,3.831283333,FALSE,39,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,bhajan,bhajan,bhajan",0.419,0.624,7,-11.71,1,0.0388,0.339,0,0.345,0.716,88.797,4,Hindi
Bhajman Narayan,Kumar Vishu,Bhajman Narayan (Keertan),Kumar Vishu,01-01-2000,2000,1,1,2640366,2640.366,44.0061,FALSE,20,bhajan,0.266,0.597,3,-13.048,1,0.0376,0.319,0,0.0552,0.61,94.01,4,Hindi
Hey Ram Hey Ram,"Suresh Wadkar, Uttam Jain, Priya Shankar, Kumar Vishu, Vipin Sachdeva","Dhun, Vol. 1",Various Artists,2013,2013,1,5,1200692,1200.692,20.01153333,FALSE,15,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,bhajan,bhajan,bhajan",0.598,0.444,5,-12.031,1,0.024,0.245,0,0.498,0.666,91.814,4,Hindi
Radhey Tere Charno Ki,Kumar Vishu,Radhey Tere Charno Ki,Kumar Vishu,09-01-2020,2020,1,1,403516,403.516,6.725266667,FALSE,19,bhajan,0.542,0.895,4,-2.936,1,0.058,0.317,0,0.604,0.777,91.989,4,Hindi
Shri Ram Katha,"Kumar Vishu, Rajkumar Vinayak",Shri Ram Katha,"Kumar Vishu, Rajkumar Vinayak",01-08-2018,2018,1,1,2450024,2450.024,40.83373333,FALSE,11,"bhajan,jain bhajan",0.653,0.574,9,-9.154,0,0.0899,0.791,0,0.355,0.802,144.562,4,Hindi
Katha Shiv Parvati,Kumar Vishu,Katha Shiv Parvati,Kumar Vishu,04-07-2020,2020,1,1,6478770,6478.77,107.9795,FALSE,8,bhajan,0,0,0,0,0,0,0,0,0,0,0,0,Hindi
Navkar Mantra,Shailendra Bharti,Tame Man Mukine Varasya,"Shailendra Bharti, Nisha Upadhyay, Soli Kapadiya",22-07-2000,2000,1,2,230546,230.546,3.842433333,FALSE,50,mantra,0.605,0.397,5,-11.089,1,0.0257,0.746,1.35E-06,0.0923,0.707,89.159,4,Hindi
Bhor Bhai Din Chadh Gaya Meri Ambe,Narendra Chanchal,Aartiyan Vol-9,Narendra Chanchal,01-09-1996,1996,1,1,331906,331.906,5.531766667,FALSE,40,"bhajan,classic bollywood,filmi",0.565,0.482,2,-8.548,1,0.0408,0.722,0,0.0889,0.78,89.659,4,Hindi
Maiya Ka Chola Hai Rangla,Lakhbir Singh Lakkha,Top Navratri Bhajans Vol-2,Various Artists,29-09-2018,2018,1,6,412435,412.435,6.873916667,FALSE,38,bhajan,0.584,0.661,6,-11.485,0,0.0436,0.622,1.42E-06,0.585,0.924,97.084,4,Hindi
Ram Na Milenge Hanuman Ke Bina,Lakhbir Singh Lakkha,Ram Na Milenge Hanuman Ke Bina,Lakhbir Singh Lakkha,18-09-2000,2000,1,1,398480,398.48,6.641333333,FALSE,42,bhajan,0.754,0.732,7,-6.675,0,0.0413,0.562,0,0.288,0.945,144.964,4,Hindi
Mann Ki Muradein Poori Kar Maa,Lakhbir Singh Lakkha,Beta Bulaye,Lakhbir Singh Lakkha,01-03-1998,1998,1,4,400002,400.002,6.6667,FALSE,37,bhajan,0.504,0.653,6,-11.09,0,0.0517,0.694,0,0.13,0.888,104.253,4,Hindi
Saj Rahe Bhole Baba Nirale Dulhe Mein,Lakhbir Singh Lakkha,Saj Rahe Bhole Baba Nirale Dulhe Mein,Lakhbir Singh Lakkha,15-07-2019,2019,1,1,504778,504.778,8.412966667,FALSE,38,bhajan,0.583,0.944,6,-2.681,1,0.088,0.572,0,0.237,0.858,113.785,4,Hindi
Jai Mata Di(Dhuni Maa Ke Naam Ki),Lakhbir Singh Lakkha,Jai Mata Di (Dhuni Maa Ke Naam Ki),Lakhbir Singh Lakkha,28-09-1999,1999,1,1,1314120,1314.12,21.902,FALSE,30,bhajan,0.718,0.771,1,-10.864,1,0.0345,0.675,1.17E-06,0.208,0.855,130.031,4,Hindi
Tere Dar Pe Sar Jhukaya,Lakhbir Singh Lakkha,Beta Bulaye,Lakhbir Singh Lakkha,01-03-1998,1998,1,3,367002,367.002,6.1167,FALSE,28,bhajan,0.489,0.611,5,-11.094,1,0.0419,0.536,9.28E-06,0.471,0.806,91.117,4,Hindi
Are Dwarpalo Kaniya Se,Lakhbir Singh Lakkha,Sawariyo Baitho Hain,Lakhbir Singh Lakkha,15-05-2019,2019,1,1,457743,457.743,7.62905,FALSE,36,bhajan,0.372,0.633,9,-8.572,0,0.0827,0.425,0,0.284,0.802,82.83,4,Hindi
Maa Main Khada Dwar Tere,Lakhbir Singh Lakkha,Maiya Ka Chola Hai Rangla,Lakhbir Singh Lakkha,23-08-1996,1996,1,3,412865,412.865,6.881083333,FALSE,27,bhajan,0.516,0.471,3,-12.017,0,0.0355,0.653,0,0.0997,0.961,82.309,4,Hindi
Shaam Savere Maiya Teri,Lakhbir Singh Lakkha,Morning Time Devi Bhajans,"Narendra Chanchal, Lakhbir Singh Lakkha, Lokesh Garg",05-12-2017,2017,1,2,414400,414.4,6.906666667,FALSE,24,bhajan,0.808,0.903,1,-5.416,0,0.0866,0.447,3.14E-05,0.408,0.954,108.016,4,Hindi
Aate Hain Har Saal Naurate,Lakhbir Singh Lakkha,Maiya Ka Chola Hai Rangla,Lakhbir Singh Lakkha,23-08-1996,1996,1,2,453881,453.881,7.564683333,FALSE,20,bhajan,0.654,0.683,2,-11.145,1,0.0423,0.704,0,0.405,0.675,104.073,4,Hindi
Aaya Bulava Bhawan Se,Lakhbir Singh Lakkha,Beta Bulaye,Lakhbir Singh Lakkha,01-03-1998,1998,1,2,433568,433.568,7.226133333,FALSE,22,bhajan,0.44,0.581,9,-11.178,1,0.0907,0.514,0,0.115,0.751,94.402,4,Hindi
Aarti Kunj Bihari Ki,Lakhbir Singh Lakkha,Aartiyan Hi Aartiyan Vol-2,Lakhbir Singh Lakkha,29-07-1999,1999,1,5,312693,312.693,5.21155,FALSE,23,bhajan,0.745,0.726,7,-8.037,1,0.0428,0.739,0,0.0276,0.951,134.104,4,Hindi
Bhor Bhai Din Chad Gaya (Aarti Vaishno Mata Ki),Lakhbir Singh Lakkha,Aartiyan Hi Aartiyan Vol-2,Lakhbir Singh Lakkha,29-07-1999,1999,1,1,403080,403.08,6.718,FALSE,16,bhajan,0.669,0.79,4,-6.221,1,0.0309,0.637,0,0.31,0.809,91.973,4,Hindi
Aham Brahmasmi,Meditative Mind,Mantras & Chants,Meditative Mind,10-10-2017,2017,1,1,701467,701.467,11.69111667,FALSE,39,kundalini,0.318,0.00405,6,-30.174,1,0.0383,0.932,0.507,0.108,0.0426,118.962,3,Hindi
Maha Mrityunjaya Mantra: 108 Times,Meditative Mind,Maha Mrityunjaya Mantra: 108 Times,Meditative Mind,08-03-2016,2016,1,1,2976545,2976.545,49.60908333,FALSE,36,kundalini,0.36,0.0428,5,-18.619,1,0.0372,0.947,5.09E-05,0.109,0.039,80.884,3,Hindi
Bhor Bhai Din Chad Gaya,Narendra Chanchal,"Mataji Ki Aarti, Vol. 2",Various Artists,29-09-2016,2016,1,3,319059,319.059,5.31765,FALSE,43,"bhajan,classic bollywood,filmi",0.48,0.71,8,-11.188,1,0.0616,0.919,0,0.548,0.864,87.235,4,Hindi
Ho Deenanath,Sharda Sinha,Chhathi Maiya,Sharda Sinha,06-02-1986,1986,1,1,413503,413.503,6.891716667,FALSE,36,"classic bollywood,filmi",0.483,0.419,8,-11.582,1,0.043,0.67,0.000538,0.321,0.772,186.174,1,Hindi
Pahile Pahil Chhathi Maiya,Sharda Sinha,Pahile Pahil Chhathi Maiya - Single,Sharda Sinha,30-10-2016,2016,1,1,290842,290.842,4.847366667,FALSE,39,"classic bollywood,filmi",0.597,0.629,6,-3.904,1,0.0263,0.234,0,0.0881,0.178,95.03,1,Hindi
Chhathi Maai Ke Daurava,Sharda Sinha,Sakal Jagtarini Hey Chhathi Maiya,Sharda Sinha,25-09-2003,2003,1,3,385453,385.453,6.424216667,FALSE,19,"classic bollywood,filmi",0.685,0.389,3,-11.997,1,0.0346,0.678,0,0.148,0.735,137.79,4,Hindi
Kelwa Ke Paat Par,Sharda Sinha,Chhathi Maiya,Sharda Sinha,06-02-1986,1986,1,2,516876,516.876,8.6146,FALSE,35,"classic bollywood,filmi",0.417,0.546,3,-9.904,1,0.0783,0.594,2.20E-05,0.0831,0.893,171.392,4,Hindi
Hey Chhathi Maiya,Sharda Sinha,Chhathi Maiya,Sharda Sinha,06-02-1986,1986,1,8,306642,306.642,5.1107,FALSE,27,"classic bollywood,filmi",0.424,0.594,8,-10.326,1,0.133,0.702,0.000114,0.0972,0.756,144.63,4,Hindi
Baanjhi Kewdawa Dhaile Thaadh,Sharda Sinha,Chhathi Maiya,Sharda Sinha,06-02-1986,1986,1,4,538110,538.11,8.9685,FALSE,29,"classic bollywood,filmi",0.513,0.462,3,-10.765,1,0.0329,0.636,0.000775,0.121,0.613,103.678,1,Hindi
Uthau Suruj Bhaile Bihaan,Sharda Sinha,Chhathi Maiya,Sharda Sinha,06-02-1986,1986,1,5,327476,327.476,5.457933333,FALSE,32,"classic bollywood,filmi",0.458,0.487,1,-9.878,1,0.0642,0.444,0,0.342,0.833,77.808,4,Hindi
Hey Ganga Maiya,Sharda Sinha,Chhathi Maiya,Sharda Sinha,06-02-1986,1986,1,9,391436,391.436,6.523933333,FALSE,26,"classic bollywood,filmi",0.4,0.498,8,-11.498,1,0.044,0.71,1.05E-05,0.135,0.791,145.735,3,Hindi
Damru Bajaya,Hansraj Raghuwanshi,Top Hits of Hansraj Raghuwanshi (Hindi),Hansraj Raghuwanshi,07-10-2020,2020,1,5,390058,390.058,6.500966667,FALSE,51,himachali pop,0.554,0.955,5,-2.35,1,0.295,0.178,3.33E-06,0.198,0.43,119.845,4,Hindi
Shambu Teri Maya,Hansraj Raghuwanshi,Shambu Teri Maya,Hansraj Raghuwanshi,15-11-2021,2021,1,1,208000,208,3.466666667,FALSE,43,himachali pop,0.705,0.839,2,-2.695,1,0.0396,0.408,7.55E-05,0.0981,0.785,79.975,4,Hindi
Main Shiv Ka Shiv Mere,Hansraj Raghuwanshi,Main Shiv Ka Shiv Mere,Hansraj Raghuwanshi,15-05-2021,2021,1,1,293881,293.881,4.898016667,FALSE,58,himachali pop,0.629,0.361,9,-7.939,1,0.0285,0.637,0,0.0902,0.632,75.969,4,Hindi
Fakira,Hansraj Raghuwanshi,Fakira (Hindi),Hansraj Raghuwanshi,21-11-2020,2020,1,1,314697,314.697,5.24495,FALSE,36,himachali pop,0.544,0.572,1,-2.954,1,0.0344,0.207,0,0.537,0.0382,151.977,4,Hindi
Baba ji,Hansraj Raghuwanshi,Baba ji (Hindi),Hansraj Raghuwanshi,21-11-2020,2020,1,1,312555,312.555,5.20925,FALSE,38,himachali pop,0.545,0.838,1,-3.844,0,0.0946,0.401,0,0.0977,0.503,155.958,3,Hindi
Devon Ke Dev,"Hansraj Raghuwanshi, Salim Merchant",Devon Ke Dev,"Hansraj Raghuwanshi, Salim Merchant",21-07-2021,2021,1,1,223570,223.57,3.726166667,FALSE,9,"himachali pop,modern bollywood",0.47,0.271,5,-9.624,1,0.0343,0.776,0,0.139,0.0517,114.917,4,Hindi
Jai Gange Mata,Anuradha Paudwal,Aarti-Om Jai Jagdish Hare,Anuradha Paudwal,25-04-2009,2009,1,10,300571,300.571,5.009516667,FALSE,19,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.552,0.512,3,-10.418,0,0.0287,0.795,0,0.227,0.607,100.189,4,Hindi
