Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Jai Shiv Omkara,Manhar Udhas,Gulshan Kumar Shiv Bhajans,Various Artists,12-07-2017,2017,1,10,355753,355.753,5.929216667,FALSE,28,"classic bollywood,filmi,ghazal",0.525,0.695,8,-11.412,1,0.0409,0.926,0.0288,0.259,0.668,90.922,4,Gujarati
Nagar me jogi aaya,Kirtidan Gadhvi,10 Super hits kirtidan gadhavi,Kirtidan Gadhvi,18-11-2016,2016,1,2,1494282,1494.282,24.9047,FALSE,19,"gujarati garba,gujarati pop",0.45,0.907,11,-3.286,0,0.0622,0.639,0.0077,0.766,0.777,102.684,4,Gujarati
Bam Bhole Bam,Sonu Nigam,Bam Bhole Bam,Sonu Nigam,01-03-2019,2019,1,1,234022,234.022,3.900366667,FALSE,8,"desi pop,filmi,modern bollywood",0.573,0.825,2,-7.063,1,0.0396,0.0685,0.000548,0.164,0.505,155.018,4,Gujarati
Mahamritunjay Mantra,Shankar Sahney,Mantras and Chalisa,Shankar Sahney,2008,2008,1,1,2982635,2982.635,49.71058333,FALSE,17,bhajan,0.822,0.689,1,-5.73,1,0.0358,0.656,0,0.29,0.812,122.997,3,Gujarati
Hanuman Chalisa,Shankar Sahney,Mantras and Chalisa,Shankar Sahney,2008,2008,1,2,360542,360.542,6.009033333,FALSE,22,bhajan,0.454,0.675,1,-5.744,1,0.0681,0.66,0,0.0799,0.198,93.501,4,Gujarati
Om Namah Shivay,"Pandit Jasraj, Sanjeev Abhyankar",25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,1,516506,516.506,8.608433333,FALSE,1,"classic bollywood,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,hindustani classical,hindustani vocal,indian classical,khayal",0.479,0.575,1,-7.665,1,0.0393,0.443,0,0.117,0.525,154.049,4,Gujarati
Mahamrityunjay Mantra - 11 chants,Shankar Mahadevan,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,2,335479,335.479,5.591316667,FALSE,15,"desi hip hop,desi pop,filmi,modern bollywood",0.339,0.138,7,-10.871,1,0.0341,0.886,0,0.145,0.273,103.212,4,Gujarati
Shiv Panchakshar Stotra,Anuradha Paudwal,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,3,422146,422.146,7.035766667,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.597,0.432,6,-8.845,1,0.0363,0.718,0,0.116,0.331,116.142,3,Gujarati
Har Har Mahadev,Anup Jalota,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,4,849295,849.295,14.15491667,FALSE,0,"bhajan,classic bollywood,filmi,ghazal",0.6,0.741,1,-7.803,0,0.0351,0.0889,4.68E-06,0.199,0.77,141.968,4,Gujarati
Shiv Tandav Stotra,Om Voices,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,5,382178,382.178,6.369633333,FALSE,2,mantra,0.358,0.798,9,-7.079,1,0.162,0.696,0.000572,0.111,0.268,180.056,3,Gujarati
Shri Shankaraya Namo Namah,Shankar Mahadevan,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,6,496293,496.293,8.27155,FALSE,0,"desi hip hop,desi pop,filmi,modern bollywood",0.622,0.474,3,-10.147,1,0.0241,0.589,0.000899,0.11,0.319,109.966,3,Gujarati
Shivoham,Om Voices,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,7,148040,148.04,2.467333333,FALSE,0,mantra,0.494,0.427,0,-11.209,1,0.0333,0.859,0.0789,0.123,0.038,130.001,4,Gujarati
Lingashtakam,Vijay Prakash,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,8,367106,367.106,6.118433333,FALSE,0,filmi,0.521,0.704,10,-5.934,1,0.0284,0.876,0.0467,0.156,0.327,100.01,4,Gujarati
Karpuragauram,Rattan Mohan Sharma,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,9,136161,136.161,2.26935,FALSE,0,"bhajan,hindustani classical,hindustani vocal,indian classical",0,0.0866,3,-12.09,0,0,0.977,0.000555,0.0828,0,0,0,Gujarati
Nirvanashatkam,Om Voices,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,10,227786,227.786,3.796433333,FALSE,0,mantra,0.6,0.658,4,-9.038,0,0.0405,0.665,3.68E-05,0.114,0.272,130.088,5,Gujarati
Bilvashtakam,Rattan Mohan Sharma,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,11,363369,363.369,6.05615,FALSE,0,"bhajan,hindustani classical,hindustani vocal,indian classical",0.669,0.367,6,-9.197,1,0.0247,0.659,3.62E-05,0.062,0.369,91.994,4,Gujarati
Om Namah Shivay - Traditional,Anuradha Paudwal,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,12,296720,296.72,4.945333333,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.605,0.638,6,-8.122,0,0.0408,0.761,0,0.341,0.719,96.075,4,Gujarati
Bho Shambho,Vijay Prakash,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,13,358840,358.84,5.980666667,FALSE,1,filmi,0.491,0.65,5,-8.128,1,0.0391,0.737,0.00622,0.0927,0.298,176.001,4,Gujarati
Jai Shankar Shiv Shankar,Sanjeev Abhyankar,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,14,408169,408.169,6.802816667,FALSE,0,"bhajan,hindustani classical,hindustani vocal,indian classical,khayal",0.595,0.429,11,-9.99,0,0.0332,0.627,0,0.356,0.633,141.932,3,Gujarati
Sheesh Gang Ardhang Parvati,Rattan Mohan Sharma,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,15,411625,411.625,6.860416667,FALSE,0,"bhajan,hindustani classical,hindustani vocal,indian classical",0.695,0.806,6,-8.846,1,0.0597,0.712,0,0.09,0.767,83.955,4,Gujarati
Om Namah Shivay - Reprise,Shankar Mahadevan,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,16,410316,410.316,6.8386,FALSE,0,"desi hip hop,desi pop,filmi,modern bollywood",0.364,0.307,8,-9.304,1,0.0331,0.881,0.0014,0.124,0.218,172.007,5,Gujarati
Mahamrityunjay Mantra,"Pandit Jasraj, Rattan Mohan Sharma",25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,17,523546,523.546,8.725766667,FALSE,0,"classic bollywood,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,hindustani classical,hindustani vocal,indian classical",0.636,0.459,1,-8.109,1,0.0252,0.664,0.000126,0.0911,0.307,92.993,4,Gujarati
Rudra Sukta - a Powerful Mantra from the Vedas,Ved Vrind,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,18,383072,383.072,6.384533333,FALSE,0,mantra,0.531,0.244,11,-10.272,1,0.0323,0.963,0,0.141,0.176,70.444,4,Gujarati
Kailash Yatra - an Excerpt from the Shiv Puran,Ved Vrind,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,19,239238,239.238,3.9873,FALSE,0,mantra,0.556,0.441,5,-8.917,0,0.29,0.872,0,0.11,0.211,124.409,4,Gujarati
Omkar Mantra Updesh - an Excerpt from the Shiv Puran,Ved Vrind,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,20,785340,785.34,13.089,FALSE,0,mantra,0.591,0.441,1,-8.058,1,0.372,0.906,0,0.124,0.459,122.574,4,Gujarati
Vilwa Mahatvam Charcha - an Excerpt from the Shiv Puran,Ved Vrind,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,21,265120,265.12,4.418666667,FALSE,0,mantra,0.567,0.419,0,-8.742,1,0.342,0.918,0,0.134,0.287,135.032,4,Gujarati
Shivnaam Mahima - an Excerpt from the Shiv Puran,Ved Vrind,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,22,1180452,1180.452,19.6742,FALSE,0,mantra,0.535,0.456,1,-7.549,1,0.296,0.9,0,0.11,0.396,97.552,3,Gujarati
Rudraksha Mahatmyam - an Excerpt from the Shiv Puran,Ved Vrind,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,23,719732,719.732,11.99553333,FALSE,0,mantra,0.554,0.433,1,-8.244,1,0.347,0.829,0,0.114,0.351,104.199,3,Gujarati
Dwadash Jyotirling Charcha - an Excerpt from the Shiv Puran,Ved Vrind,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,24,549432,549.432,9.1572,FALSE,0,mantra,0.489,0.434,1,-7.738,1,0.348,0.851,0,0.107,0.266,76.076,4,Gujarati
Jai Shiv Omkara - Shiv Aarti,Shankar Mahadevan,25 Essentials - Shiva,Various Artists,22-04-2016,2016,1,25,309653,309.653,5.160883333,FALSE,1,"desi hip hop,desi pop,filmi,modern bollywood",0.538,0.569,6,-8.496,1,0.0327,0.536,0,0.0932,0.725,96.135,4,Gujarati
Mahamrityunjay Mantra,Suresh Wadkar,Bhakti Sangrah (Indian Religious Music),Various Artists,01-07-2016,2016,1,3,2342548,2342.548,39.04246667,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.689,0.586,6,-12.829,1,0.0447,0.51,0,0.148,0.906,128.588,4,Gujarati
Moti Veraana (From Songs of Faith),"Amit Trivedi, Osman Mir",Moti Veraana (From Songs of Faith),Amit Trivedi,01-04-2020,2020,1,1,256399,256.399,4.273316667,FALSE,52,"desi pop,filmi,modern bollywood,gujarati garba,gujarati pop",0.71,0.783,10,-6.739,1,0.075,0.269,3.31E-05,0.0842,0.624,112.503,3,Gujarati
Vraj Gopi Mathura Ma,Hemant Chauhan,Jhalar Tanun,Hemant Chauhan,17-11-2001,2001,1,1,445984,445.984,7.433066667,FALSE,0,"bhajan,gujarati garba",0.31,0.677,6,-7.22,1,0.0816,0.259,0,0.181,0.756,177.782,3,Gujarati
He Manva Thayee Gayun Jhalar Tanun,Hemant Chauhan,Jhalar Tanun,Hemant Chauhan,17-11-2001,2001,1,2,461958,461.958,7.6993,FALSE,0,"bhajan,gujarati garba",0.35,0.444,6,-10.064,1,0.0377,0.2,1.13E-06,0.369,0.638,144.885,4,Gujarati
Kaya To Mati No Merayo,Hemant Chauhan,Jhalar Tanun,Hemant Chauhan,17-11-2001,2001,1,3,405572,405.572,6.759533333,FALSE,0,"bhajan,gujarati garba",0.422,0.408,11,-9.642,0,0.0315,0.269,5.49E-06,0.0491,0.498,142.908,4,Gujarati
Ekvar Gokul Aavo,Hemant Chauhan,Jhalar Tanun,Hemant Chauhan,17-11-2001,2001,1,4,486169,486.169,8.102816667,FALSE,0,"bhajan,gujarati garba",0.382,0.474,1,-8.516,0,0.0464,0.387,0,0.0865,0.419,128.323,4,Gujarati
Antar Male To Kevi Antar Ni Vaat,Hemant Chauhan,Jhalar Tanun,Hemant Chauhan,17-11-2001,2001,1,5,487977,487.977,8.13295,FALSE,0,"bhajan,gujarati garba",0.434,0.524,6,-8.583,1,0.0418,0.419,6.56E-05,0.0926,0.775,141.498,3,Gujarati
Valun Laage Ramnaam,Hemant Chauhan,Jhalar Tanun,Hemant Chauhan,17-11-2001,2001,1,6,589962,589.962,9.8327,FALSE,0,"bhajan,gujarati garba",0.351,0.683,11,-7.845,1,0.0563,0.324,0.000206,0.072,0.87,142.296,3,Gujarati
Nandbava Ne Mata Jashodaji Sambhare,Hemant Chauhan,Jhalar Tanun,Hemant Chauhan,17-11-2001,2001,1,7,583737,583.737,9.72895,FALSE,0,"bhajan,gujarati garba",0.284,0.376,1,-9.397,0,0.0376,0.412,0,0.178,0.349,87.655,5,Gujarati
Shlok - Mhara Ghatma Irajja Shreenath Ji,Anuradha Paudwal,Shreenath Ji Sankirtan,"Anuradha Paudwal, Manhar Udhas, Kavita Paudwal",01-01-1995,1995,1,1,612584,612.584,10.20973333,FALSE,2,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.444,0.523,2,-11.772,1,0.0507,0.691,0,0.34,0.84,78.159,4,Gujarati
Shree Krishna Sharanam Mamam,Anuradha Paudwal,Shreenath Ji Sankirtan,"Anuradha Paudwal, Manhar Udhas, Kavita Paudwal",01-01-1995,1995,1,2,717547,717.547,11.95911667,FALSE,12,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.476,0.486,6,-11.772,0,0.0877,0.497,0,0.183,0.941,137.081,4,Gujarati
Hari Hari Bol,Manhar Udhas,Shreenath Ji Sankirtan,"Anuradha Paudwal, Manhar Udhas, Kavita Paudwal",01-01-1995,1995,1,3,452919,452.919,7.54865,FALSE,1,"classic bollywood,filmi,ghazal",0.387,0.369,5,-13.418,0,0.0344,0.658,0,0.13,0.517,133.779,4,Gujarati
Govind Bolo Hari Gopal Bolo,Manhar Udhas,Shreenath Ji Sankirtan,"Anuradha Paudwal, Manhar Udhas, Kavita Paudwal",01-01-1995,1995,1,4,347065,347.065,5.784416667,FALSE,1,"classic bollywood,filmi,ghazal",0.416,0.418,7,-12.444,0,0.034,0.57,0,0.274,0.617,134.374,4,Gujarati
Hari Naam Japo Shree Krishna Naam Japo,Manhar Udhas,Shreenath Ji Sankirtan,"Anuradha Paudwal, Manhar Udhas, Kavita Paudwal",01-01-1995,1995,1,5,601531,601.531,10.02551667,FALSE,1,"classic bollywood,filmi,ghazal",0.413,0.413,4,-14.137,1,0.0729,0.487,0,0.0647,0.914,149.829,4,Gujarati
Jai Radha No Shyam Gop Gopino Shyam,Kavita Paudwal,Shreenath Ji Sankirtan,"Anuradha Paudwal, Manhar Udhas, Kavita Paudwal",01-01-1995,1995,1,6,594706,594.706,9.911766667,FALSE,1,Unknown,0.312,0.681,2,-10.334,0,0.106,0.364,0,0.598,0.867,88.377,4,Gujarati
Shyam Ke Ghanshyam Kaho,Kavita Paudwal,Shreenath Ji Sankirtan,"Anuradha Paudwal, Manhar Udhas, Kavita Paudwal",01-01-1995,1995,1,7,335343,335.343,5.58905,FALSE,1,Unknown,0.539,0.496,6,-11.4,1,0.251,0.152,0,0.214,0.943,131.598,3,Gujarati
Halarda Hu Gun,Anuradha Paudwal,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,1,350905,350.905,5.848416667,FALSE,4,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.766,0.55,1,-6.188,0,0.0323,0.156,0,0.0756,0.907,93.992,4,Gujarati
Zule Shamlo Re,Hemant Chauhan,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,2,456335,456.335,7.605583333,FALSE,0,"bhajan,gujarati garba",0.586,0.437,3,-9.595,0,0.0281,0.816,6.78E-06,0.381,0.675,125.727,3,Gujarati
Gopal Maro Paraniye Zule Re,Chorus,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,3,187766,187.766,3.129433333,FALSE,0,vintage broadway,0.646,0.544,3,-11.29,1,0.035,0.258,0.000385,0.0277,0.779,129.043,3,Gujarati
Paraniyu Bandhay Mata Jashodji,Anita Gadhavi,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,4,495569,495.569,8.259483333,FALSE,0,Unknown,0.588,0.685,5,-4.187,0,0.141,0.0288,0,0.173,0.868,95.632,4,Gujarati
Halardu Ti Valardu,Hemant Chauhan,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,5,314142,314.142,5.2357,FALSE,0,"bhajan,gujarati garba",0.531,0.719,1,-4.579,0,0.0443,0.283,2.38E-06,0.0701,0.719,139.9,3,Gujarati
Khamma Podho,Anuradha Paudwal,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,6,460958,460.958,7.682633333,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.45,0.539,4,-6.319,0,0.0421,0.58,0,0.165,0.613,77.132,4,Gujarati
Hulululu Hala Re Hala,Lalita Ghodadra,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,7,417333,417.333,6.95555,FALSE,0,gujarati garba,0.596,0.788,11,-3.248,0,0.0354,0.502,0.00101,0.197,0.805,127.96,3,Gujarati
Zule Zule Shreenathji,Hashmukh Patadia,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,8,503660,503.66,8.394333333,FALSE,0,Unknown,0.495,0.697,8,-5.842,1,0.0479,0.769,0,0.632,0.714,148.09,3,Gujarati
Zulo Zulo Mara Lal,Lalita Ghodadra,Halarda Vol-2,"Anuradha Paudwal, Hemant Chauhan",18-01-2008,2008,1,9,448632,448.632,7.4772,FALSE,0,gujarati garba,0.504,0.586,7,-5.202,1,0.0241,0.679,5.90E-05,0.129,0.374,106.332,3,Gujarati
ME KANUDA TORI GOVALAN,Arvind Barot-Meena Patel,PRABHATIYA PART 3,Arvind Barot-Meena Patel,26-02-2007,2007,1,1,463346,463.346,7.722433333,FALSE,1,Unknown,0.341,0.772,4,-8.388,1,0.0518,0.596,0.000307,0.273,0.707,95.122,4,Gujarati
Krishnashtakam,"Ashit Desai, Sanjeev Abhyankar, Hema Desai, Alap Desai",Bhaj Govindam,Harish Bhimani,23-08-2002,2002,1,2,394893,394.893,6.58155,FALSE,8,"bhajan,kirtan,bhajan,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,gujarati garba",0.537,0.529,1,-9.304,1,0.0353,0.692,4.89E-05,0.0682,0.488,101.63,3,Gujarati
Charpat Panjarika Stotram,"Ashit Desai, Sanjeev Abhyankar, Hema Desai, Alap Desai",Bhaj Govindam,Harish Bhimani,23-08-2002,2002,1,3,801515,801.515,13.35858333,FALSE,6,"bhajan,kirtan,bhajan,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,gujarati garba",0.497,0.458,2,-9.006,1,0.0368,0.678,7.39E-06,0.324,0.542,140.699,4,Gujarati
Madhurashtakam,"Ashit Desai, Sanjeev Abhyankar, Hema Desai, Alap Desai",Bhaj Govindam,Harish Bhimani,23-08-2002,2002,1,4,451422,451.422,7.5237,FALSE,4,"bhajan,kirtan,bhajan,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,gujarati garba",0.354,0.383,9,-11.335,1,0.0539,0.627,0.00339,0.128,0.301,146.672,4,Gujarati
Govindashtakam,"Ashit Desai, Sanjeev Abhyankar, Hema Desai, Alap Desai",Bhaj Govindam,Harish Bhimani,23-08-2002,2002,1,5,368535,368.535,6.14225,FALSE,3,"bhajan,kirtan,bhajan,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,gujarati garba",0.497,0.384,10,-8.36,1,0.0357,0.867,0,0.118,0.303,126.346,4,Gujarati
Govind Damodar Stotram,"Ashit Desai, Sanjeev Abhyankar, Hema Desai, Alap Desai",Bhaj Govindam,Harish Bhimani,23-08-2002,2002,1,6,732368,732.368,12.20613333,FALSE,5,"bhajan,kirtan,bhajan,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,gujarati garba",0.376,0.561,7,-7.582,1,0.0552,0.66,0,0.242,0.656,155.567,3,Gujarati
Nandkumarshtakam,"Ashit Desai, Sanjeev Abhyankar, Hema Desai, Alap Desai",Bhaj Govindam,Harish Bhimani,23-08-2002,2002,1,7,620355,620.355,10.33925,FALSE,5,"bhajan,kirtan,bhajan,hindustani classical,hindustani vocal,indian classical,khayal,bhajan,gujarati garba",0.443,0.474,9,-10.133,1,0.0457,0.779,0.000377,0.258,0.55,140.826,4,Gujarati
Shivashtakam,"Uma Mohan, G Gayathri Devi, Ramya, Roopa, Saindhavi, Krupa, Gowri, Usha, Jaya, Kruti, Bhanu","Sacred Chants, Vol. 2",Various Artists,2008,2008,1,5,422173,422.173,7.036216667,FALSE,0,"kirtan,mantra,filmi,tamil pop,filmi,classic opm,freestyle,opm,didgeridoo,hangpan,new tribe",0.497,0.23,6,-12.416,1,0.0373,0.892,0.000176,0.0986,0.279,155.779,5,Gujarati
Suryashtakam,"Uma Mohan, G Gayathri Devi, Ramya, Roopa, Saindhavi, Krupa, Gowri, Usha, Jaya, Kruti, Bhanu","Sacred Chants, Vol. 2",Various Artists,2008,2008,1,3,262226,262.226,4.370433333,FALSE,0,"kirtan,mantra,filmi,tamil pop,filmi,classic opm,freestyle,opm,didgeridoo,hangpan,new tribe",0.291,0.133,9,-12.594,1,0.0375,0.92,0,0.307,0.094,144.634,3,Gujarati
Krishnashtakam,"Uma Mohan, G Gayathri Devi, Ramya, Roopa, Saindhavi, Krupa, Gowri, Usha, Jaya, Kruti, Bhanu","Sacred Chants, Vol. 2",Various Artists,2008,2008,1,8,409960,409.96,6.832666667,FALSE,0,"kirtan,mantra,filmi,tamil pop,filmi,classic opm,freestyle,opm,didgeridoo,hangpan,new tribe",0.504,0.255,7,-11.824,1,0.0287,0.822,4.89E-05,0.151,0.277,89.809,1,Gujarati
Lingashtakam,"Uma Mohan, G Gayathri Devi, Ramya, Roopa, Saindhavi, Krupa, Gowri, Usha, Jaya, Kruti, Bhanu","Sacred Chants, Vol. 2",Various Artists,2008,2008,1,9,275040,275.04,4.584,FALSE,0,"kirtan,mantra,filmi,tamil pop,filmi,classic opm,freestyle,opm,didgeridoo,hangpan,new tribe",0.747,0.337,8,-11.61,1,0.0466,0.808,0,0.097,0.96,119.943,4,Gujarati
Mrityumjaya Stothram,"Krithika Natarajan, Niranjana Ramanan, Gayathri Ramani, Nivedita","Sacred Chants, Vol. 2",Various Artists,09-12-2009,2009,1,4,651400,651.4,10.85666667,FALSE,0,Unknown,0.693,0.851,7,-4.687,0,0.0378,0.275,1.19E-06,0.133,0.849,125.023,4,Gujarati
Mangalacharan,Seven,Sacred Chants Of Ancient India,Seven,11-12-2007,2007,1,4,415666,415.666,6.927766667,FALSE,21,mantra,0.511,0.295,2,-10.715,0,0.0289,0.735,9.34E-05,0.135,0.108,132.056,4,Gujarati
Shiva Thandava Stotram,Seven,Sacred Chants,Seven,01-01-2005,2005,1,8,470626,470.626,7.843766667,FALSE,14,mantra,0.639,0.703,9,-10.15,1,0.0729,0.293,0.000193,0.12,0.872,173.987,3,Gujarati
Sri Mahishasuramardini,"Gayatri Sankaran, Jayashree Vaidyanathan, Srishti Ramanathan","Sacred Chants, Vol. 1","Gayatri Sankaran, Jayashree Vaidyanathan, Srishti Ramanathan",12-09-2009,2009,1,5,892706,892.706,14.87843333,FALSE,2,Unknown,0.746,0.84,8,-4.249,0,0.0424,0.391,2.03E-05,0.0933,0.921,135.107,4,Gujarati
Thotakashtakam,"Gayatri Sankaran, Jayashree Vaidyanathan, Srishti Ramanathan","Sacred Chants, Vol. 1","Gayatri Sankaran, Jayashree Vaidyanathan, Srishti Ramanathan",12-09-2009,2009,1,6,288760,288.76,4.812666667,FALSE,2,Unknown,0.682,0.959,0,-4.804,1,0.0651,0.39,0.0125,0.367,0.862,149.995,4,Gujarati
Shiva Manas Puja,Singers of the Art of Living,Sacred Chants of Shiva,Craig Pruess and the Singers of the Art of Living,01-01-2000,2000,1,1,358093,358.093,5.968216667,FALSE,42,kirtan,0.254,0.136,5,-14.975,1,0.0357,0.954,1.80E-06,0.0593,0.152,132.873,4,Gujarati
Bhavanyastakam,Singers of the Art of Living,Sacred Chants of Shiva,Craig Pruess and the Singers of the Art of Living,01-01-2000,2000,1,2,620040,620.04,10.334,FALSE,34,kirtan,0.18,0.165,6,-17.409,1,0.0326,0.861,0.000131,0.0822,0.0749,92.058,5,Gujarati
Shivoham,Singers of the Art of Living,Sacred Chants of Shiva,Craig Pruess and the Singers of the Art of Living,01-01-2000,2000,1,3,389693,389.693,6.494883333,FALSE,37,kirtan,0.172,0.24,5,-15.917,1,0.038,0.933,5.72E-06,0.307,0.153,114.542,5,Gujarati
Atmastakam,Singers of the Art of Living,Sacred Chants of Shiva,Craig Pruess and the Singers of the Art of Living,01-01-2000,2000,1,4,462253,462.253,7.704216667,FALSE,36,kirtan,0.224,0.081,5,-17.629,1,0.0329,0.975,1.94E-06,0.141,0.16,93.438,3,Gujarati
Lingashtakam,Singers of the Art of Living,Sacred Chants of Shiva,Craig Pruess and the Singers of the Art of Living,01-01-2000,2000,1,5,393040,393.04,6.550666667,FALSE,35,kirtan,0.286,0.168,3,-16.032,0,0.0345,0.856,0,0.0637,0.202,68.1,3,Gujarati
Om Nama Shivaya,Singers of the Art of Living,Sacred Chants of Shiva,Craig Pruess and the Singers of the Art of Living,01-01-2000,2000,1,6,1893813,1893.813,31.56355,FALSE,38,kirtan,0.0931,0.231,6,-18.188,1,0.0391,0.917,0.0127,0.0875,0.0341,87.521,4,Gujarati
Kanudo Shun Jaane Maari Prit,Dipali Somaiya,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,1,432653,432.653,7.210883333,FALSE,3,bhajan,0.457,0.63,10,-9.416,1,0.0347,0.768,2.41E-06,0.0921,0.862,105.743,4,Gujarati
Junu to Thayu Re Deval,Kishore Manraja,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,2,343240,343.24,5.720666667,FALSE,7,"gujarati garba,mantra",0.469,0.415,1,-11.61,1,0.0347,0.746,0.000181,0.088,0.839,101.317,4,Gujarati
Mukhadani Maya Lagi Re,Dipali Somaiya,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,3,399613,399.613,6.660216667,FALSE,1,bhajan,0.502,0.26,11,-13.646,1,0.0274,0.835,1.68E-06,0.121,0.676,98.947,4,Gujarati
Bole Jeena Mor,Rekha Trivedi,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,4,287026,287.026,4.783766667,FALSE,1,jain bhajan,0.56,0.405,10,-11.734,1,0.0483,0.89,0,0.0663,0.56,142.076,3,Gujarati
Bolama Bolama Bolama Re,Dipali Somaiya,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,5,226866,226.866,3.7811,FALSE,1,bhajan,0.623,0.547,3,-10.026,1,0.0354,0.693,0,0.0602,0.912,80.754,4,Gujarati
Jher to Pidha Jani Jani,Rekha Trivedi,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,6,489853,489.853,8.164216667,FALSE,0,jain bhajan,0.549,0.428,1,-11.314,1,0.0306,0.749,0.000147,0.0766,0.793,111.762,4,Gujarati
Ram Rakhe Tem Rahiye,Dipali Somaiya,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,7,267000,267,4.45,FALSE,0,bhajan,0.547,0.367,1,-9.795,1,0.0415,0.833,0,0.0962,0.759,140.726,3,Gujarati
Govindo Pran Amaro Re,Pritha Majumdar,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,8,365293,365.293,6.088216667,FALSE,1,Unknown,0.4,0.291,1,-12.752,1,0.0299,0.927,6.08E-05,0.101,0.376,151.69,3,Gujarati
Pag Ghungaru Bhandh Mira Nachi Re,Rekha Trivedi,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,9,287506,287.506,4.791766667,FALSE,1,jain bhajan,0.386,0.435,6,-11.447,0,0.0528,0.673,0,0.322,0.579,176.592,4,Gujarati
Kanudo Mangyo Dene Re,Dipali Somaiya,Jher To Pidha Jani Jani (Meerabai Bhajano),Various Artists,23-02-2002,2002,1,10,267346,267.346,4.455766667,FALSE,1,bhajan,0.532,0.538,1,-10.297,0,0.0387,0.498,5.84E-06,0.124,0.961,121.24,4,Gujarati
